id,name,quality
2153,"Polierte Schuppenweste",1
2154,"Die Geschichte von Morgan Ladimore",0
2156,"Gefütterte Stiefel",1
2158,"Gefütterte Handschuhe",1
2159,"Gefütterte Hose",1
2160,"Gefütterte Rüstung",1
2161,"Buch von Svens Hof",1
2162,"Sarahs Ring",1
2163,Schattenklinge,4
2164,Darmreißer,4
2165,"Graumähnes Decke",1
2166,Großknechtgamaschen,2
2167,Großknechthandschuhe,2
2168,Großknechtstiefel,2
2169,Sauserklinge,3
2172,"Rustikaler Gürtel",1
2173,"Alter Ledergürtel",1
2175,Schattenfellstreitaxt,2
2186,Ausstattergürtel,1
2187,"Ein Stapel Briefe",1
2188,"Ein Brief für Grelin Weißbart",1
2194,Diamanthammer,3
2195,Ambossarmesser,1
2203,"Geiferkralles Hackbeil",2
2204,"Geiferkralles Bratspieß",2
2205,Dämmerbringer,3
2207,Jambiya,1
2208,Poignard,1
2209,Kris,1
2210,"Ramponierter Rundschild",0
2211,"Gebogener großer Schild",0
2212,"Gesprungener Rundschild",0
2213,"Abgenutzter großer Schild",0
2214,Holzrundschild,0
2215,Holzschild,0
2216,"Einfacher Rundschild",0
2217,"Rechteckiger Schild",0
2218,Handwerkerdolch,2
2219,"Kleiner runder Schild",0
2220,Kastenschild,0
2221,Tartschenschild,0
2222,Turmschild,0
2223,"Der Zeitplan des Sammlers",1
2224,Milizdolch,1
2225,"Scharfes Küchenmesser",1
2226,Ogermagierstab,2
2227,"Schwere Ogerkriegsaxt",2
2230,"Handschuhe der Muskelkraft",2
2231,Infernorobe,2
2232,Dunkelläuferstiefel,2
2233,Schattenwirkergamaschen,2
2234,Nachtwandlerrüstung,2
2235,Brackenklaue,2
2236,Schwarzfang,3
2237,"Geflickte Hose",1
2238,Straßenjungenhose,1
2239,"Der Ring des Sammlers",1
2240,"Unverwüstliches Cape",1
2241,Desperadocape,2
2243,"Hand von Edward dem Seltsamen",4
2244,Krolklinge,4
2245,"Helm von Narv",4
2246,Myrmidonensignet,4
2249,Milizrundschild,1
2250,"Schwärzliche Krebsküchlein",1
2251,"Klebriges Spinnenbein",1
2252,"Verschiedene Goblinvorräte",1
2254,Eisscheibenkriegshammer,2
2256,Skelettkeule,3
2257,"Stab der Frostmähnen",1
2258,"Kurzschwert der Frostmähnen",1
2259,"Keule der Frostmähnen",1
2260,"Handaxt der Frostmähnen",1
2262,"Mal des Kern",3
2263,Phytoklinge,2
2264,"Mantel der Diebe",3
2265,Splittersteinaxt,2
2266,Splittersteindolch,2
2267,Splittersteinstreitkolben,2
2268,Splittersteinklinge,1
2271,"Stab des gesegneten Sehers",3
2274,"Handschuhe des Pioniers",2
2276,Sumpfwandlerstiefel,3
2277,Totenbeschwörergamaschen,3
2278,"Schulterklappen des Fährtenlesers",3
2280,"Kams Wanderstecken",3
2281,Rodentiafeuersteinaxt,2
2282,Rodentiakurzschwert,1
2283,Rattenstoffgürtel,2
2284,Rattenstoffumhang,2
2287,Fleischschenkel,1
2288,"Herbeigezaubertes frisches Wasser",1
2289,"Rolle der Stärke II",1
2290,"Rolle der Intelligenz II",1
2291,"Kang der Köpfer",4
2292,Nekrologieroben,3
2295,"Großer Eberhauer",0
2296,"Große Geiferzahnschnauze",1
2299,"Brennende Kriegsaxt",3
2300,"Geprägte Lederweste",2
2302,"Handgenähte Lederstiefel",1
2303,"Handgenähte Lederhose",1
2304,"Leichtes Rüstungsset",1
2307,"Feine Lederstiefel",2
2308,"Feiner Lederumhang",2
2309,"Geprägte Lederstiefel",2
2310,"Geprägter Lederumhang",2
2311,"Weißes Lederwams",2
2312,"Feine Lederhandschuhe",2
2313,"Mittleres Rüstungsset",1
2314,"Gekräftigte Lederrüstung",3
2315,"Dunkle Lederstiefel",2
2316,"Dunkler Lederumhang",2
2317,"Dunkle Ledertunika",2
2318,"Leichtes Leder",1
2319,"Mittleres Leder",1
2320,"Grober Faden",1
2321,"Feiner Faden",1
2324,Bleiche,1
2325,"Schwarzer Farbstoff",1
2326,Efeubandarmschienen,1
2327,"Stabile Lederarmschienen",1
2361,"Kampferprobter Hammer",1
2362,"Abgenutzter Holzschild",0
2364,"Gewebte Weste",1
2366,"Gewebte Hose",1
2367,"Gewebte Stiefel",1
2369,"Gewebte Handschuhe",1
2370,"Ramponierter Lederharnisch",1
2371,"Ramponierter Ledergürtel",1
2372,"Ramponierte Lederhose",1
2373,"Ramponierte Lederstiefel",1
2374,"Ramponierte Lederarmschienen",1
2375,"Ramponierte Lederhandschuhe",1
2376,"Abgenutzter Langschild",1
2378,Skelettfinger,1
2379,"Stumpfe Kettenweste",1
2380,"Stumpfer Kettengürtel",1
2381,"Stumpfe Kettengamaschen",1
2382,"Das Herz des Einbalsamierers",1
2383,"Stumpfe Kettenstiefel",1
2384,"Stumpfe Kettenarmschienen",1
2385,"Stumpfe Kettenhandschuhe",1
2386,"Verrostete Kettenweste",1
2387,"Verrosteter Kettengürtel",1
2388,"Verrostete Kettengamaschen",1
2389,"Verrostete Kettenstiefel",1
2390,"Verrostete Kettenarmschienen",1
2391,"Verrostete Kettenhandschuhe",1
2392,"Leichte Panzerrüstung",1
2393,"Leichter Panzergürtel",1
2394,"Leichte Panzergamaschen",1
2395,"Leichte Panzerstiefel",1
2396,"Leichte Panzerarmschienen",1
2397,"Leichte Panzerhandschuhe",1
2398,"Leichte Kettenrüstung",1
2399,"Leichter Kettengürtel",1
2400,"Leichte Kettengamaschen",1
2401,"Leichte Kettenstiefel",1
2402,"Leichte Kettenarmschienen",1
2403,"Leichte Kettenhandschuhe",1
2406,"Muster: Feine Lederstiefel",2
2407,"Muster: Weißes Lederwams",2
2408,"Muster: Feine Lederhandschuhe",2
2409,"Muster: Dunkle Ledertunika",2
2411,"Zaumzeug des Rappen",3
2414,"Zaumzeug des Schecken",3
2417,"Aufgebesserte Kettenweste",1
2418,"Aufgebesserte Kettengamaschen",1
2419,"Aufgebesserter Kettengürtel",1
2420,"Aufgebesserte Kettenstiefel",1
2421,"Aufgebesserte Kettenarmschienen",1
2422,"Aufgebesserte Kettenhandschuhe",1
2423,Brigantinenweste,1
2424,Brigantinengürtel,1
2425,Brigantinengamaschen,1
2426,Brigantinenstiefel,1
2427,Brigantinenarmschienen,1
2428,Brigantinenhandschuhe,1
2429,"Rotbraune Weste",1
2431,"Rotbraune Hose",1
2432,"Rotbraune Stiefel",1
2434,"Rotbraune Handschuhe",1
2435,"Bestickte Rüstung",1
2437,"Bestickte Hose",1
2438,"Bestickte Stiefel",1
2440,"Bestickte Handschuhe",1
2445,"Großer Metallschild",1
2446,Viereckschild,1
2447,Friedensblume,1
2448,"Schwere Pavese",1
2449,Erdwurzel,1
2450,Wilddornrose,1
2451,Wappenlangschild,1
2452,Flitzdistel,1
2453,Beulengras,1
2454,"Elixier der Löwenstärke",1
2455,"Schwacher Manatrank",1
2456,"Schwacher Verjüngungstrank",1
2457,"Elixier der schwachen Beweglichkeit",1
2458,"Elixier der schwachen Seelenstärke",1
2459,Hurtigkeitstrank,1
2460,"Elixier der Sprachen (NYI)",1
2463,"Beschlagenes Doublet",1
2464,"Beschlagener Gürtel",1
2465,"Beschlagene Hose",1
2466,"Fetisch der Schädelspalter",1
2467,"Beschlagene Stiefel",1
2468,"Beschlagene Armschienen",1
2469,"Beschlagene Handschuhe",1
2470,"Verstärkte Lederweste",1
2471,"Verstärkter Ledergürtel",1
2472,"Verstärkte Lederhose",1
2473,"Verstärkte Lederstiefel",1
2474,"Verstärkte Lederarmschienen",1
2475,"Verstärkte Lederhandschuhe",1
2476,"Gekühlter Basiliskenschenkel",1
2477,Verheererschädel,1
2479,Breitaxt,1
2480,"Große Keule",1
2488,Gladius,1
2489,Zweihandschwert,1
2490,Tomahawk,1
2491,"Große Axt",1
2492,Knüppel,1
2493,"Hölzerner Schlaghammer",1
2494,Stilett,1
2495,Wanderstecken,1
2499,Doppelklingenaxt,1
2500,"Leichter Hammer",1
2501,"Hölzerner Kriegshammer",1
2502,"Zerkratzter Dolch",1
2503,Adeptenkurzstab,1
2504,"Abgenutzter Kurzbogen",1
2505,"Polierter Kurzbogen",1
2506,Hornholzdoppelbogen,1
2507,"Laminierter Doppelbogen",1
2508,"Alte Donnerbüchse",1
2509,"Verschnörkelte Donnerbüchse",1
2510,"Robuste Donnerbüchse",1
2511,Jägerschießeisen,1
2512,"Rauer Pfeil",1
2515,"Scharfer Pfeil",1
2516,"Leichtes Geschoss",1
2519,"Schweres Geschoss",1
2520,Breitschwert,1
2521,Flamberg,1
2522,Sichelkopfaxt,1
2523,Bullova,1
2524,Schlagstock,1
2525,Kriegshammer,1
2526,Parierdolch,1
2527,Kampfstab,1
2528,Krummschwert,1
2529,Bidenhänder,1
2530,Franziska,1
2531,Großaxt,1
2532,Morgenstern,1
2533,Kriegsschlägel,1
2534,Rondel,1
2535,Kriegsstab,1
2536,Troggsteinzahn,1
2545,"Formbare Kettengamaschen",2
2546,"Königlicher Gurt der Frostmähnen",1
2547,"Handschuhe des Eberjägers",1
2548,"Fass mit Gerstenbräu",1
2549,"Stab des Schemen",3
2553,"Rezept: Elixier der schwachen Beweglichkeit",2
2555,"Rezept: Hurtigkeitstrank",2
2560,"Bibbers' vollendetes Tagebuch",1
2561,"Chok'suls Kopf",1
2562,"Scharlachroter Begonienstrauß",1
2563,"Sonderbar riechendes Pulver",1
2564,Elfengeistklauen,3
2565,"Rute des flüssigen Feuers",3
2566,Opferroben,2
2567,"Klinge des Beschwörers",3
2568,"Braune Leinenweste",1
2569,Leinenstiefel,2
2570,Leinenumhang,1
2571,Fußlappen,1
2572,"Rote Leinenrobe",2
2575,"Rotes Leinenhemd",1
2576,"Weißes Leinenhemd",1
2577,"Blaues Leinenhemd",1
2578,"Barbarische Leinenweste",2
2579,"Grünes Leinenhemd",1
2580,"Verstärktes Leinencape",2
2581,"Schwerer Leinenverband",1
2582,"Grüne Wollweste",2
2583,Wollstiefel,2
2584,Wollcape,1
2585,"Graue Wollrobe",2
2586,Gamemasterrobe,1
2587,"Graues Wollhemd",1
2589,Leinenstoff,1
2590,Waldspinnennetz,0
2591,"Schmutziger Troggstoff",0
2592,Wollstoff,1
2593,"Fläschchen Portwein",1
2594,Metkrug,1
2595,"Henkelkrug voller Bourbon",1
2596,"Schlauch mit zwergischem Starkbier",1
2598,"Muster: Rote Leinenrobe",2
2601,"Muster: Graue Wollrobe",2
2604,"Roter Farbstoff",1
2605,"Grüner Farbstoff",1
2606,Lauerergift,1
2607,"Kristall der Mo'grosh",1
2608,Dreschadonambra,0
2609,Entschärfungspaste,1
2610,Entschärfungsmixtur,1
2611,"Kunstloser Feuerstein",1
2612,"Schlichte Robe",1
2613,"Doppeltgenähte Roben",1
2614,"Robe der Lehrlingszeit",1
2615,"Chromatische Robe",1
2616,"Schimmernde Seidenroben",1
2617,"Brennende Roben",1
2618,"Silberne Ausgehroben",1
2619,"Grelins Bericht",1
2620,Weissagungstuch,2
2621,"Gugel der Totenbeschwörung",2
2622,"Nimars Stammeskopfputz",2
2623,"Heiliges Diadem",2
2624,Denkkappe,2
2625,"Statuette von Menethil",1
2628,"Senirs Bericht",1
2629,"Geldkassettenschlüssel der INTREPID",1
2632,"Geschwungener Dolch",2
2633,Dschungelarznei,1
2634,Giftfarnextrakt,1
2635,"Lockerer Kettengürtel",0
2636,"Verzierter Steingötze",1
2637,"Eisenbands Fortschrittsbericht",1
2639,"Merrins Brief",1
2640,Minenarbeiterausstattung,1
2642,"Lockere Kettenstiefel",0
2643,"Lockere Kettenarmschienen",0
2644,"Lockerer Kettenumhang",0
2645,"Lockere Kettenhandschuhe",0
2646,"Lockere Kettenhose",0
2648,"Lockere Kettenweste",0
2649,"Sehr leichter Kettengürtel",0
2650,"Sehr leichte Kettenstiefel",0
2651,"Sehr leichte Kettenarmschienen",0
2652,"Sehr leichter Kettenumhang",0
2653,"Sehr leichte Kettenhandschuhe",0
2654,"Sehr leichte Kettenhose",0
2656,"Sehr leichte Kettenweste",0
2657,"Rote Ledertasche",1
2658,Adosfragment,1
2659,Modrfragment,1
2660,Golmfragment,1
2661,Nerufragment,1
2662,"Ribblys Köcher",2
2663,"Ribblys Schultergürtel",2
2665,"Würzkräuter aus Sturmwind",1
2666,"Fass mit Donnerbier",1
2667,"MacGranns Trockenfleisch",1
2671,Wendigomähne,1
2672,"Sehniges Wolfsfleisch",1
2673,Kojotenfleisch,1
2674,Kriecherfleisch,1
2675,Kriecherklaue,1
2676,Schimmerkraut,1
2677,Eberrippchen,1
2678,"Milde Gewürze",1
2679,"Verkohltes Wolfsfleisch",1
2680,"Gewürztes Wolfsfleisch",1
2681,"Geröstetes Eberfleisch",1
2682,"Gekochte Krebsschere",1
2683,Krebsküchlein,1
2684,Kojotensteak,1
2685,"Saftige Schweinerippchen",1
2686,Donnerbier,1
2687,"Trockene Schweinerippchen",1
2690,"Geklammerter Gürtel",1
2691,Ausstatterstiefel,1
2692,"Scharfe Gewürze",0
2693,"Sturmwind Würzsalze",1
2694,Siedlergamaschen,2
2696,"Fässlein mit Immerschimmer",1
2697,"Rezept: Pastete aus Geiferzahnleber",1
2698,"Rezept: Gekochte Krebsschere",1
2699,"Rezept: Rotkammgulasch",1
2700,"Rezept: Saftige Schweinerippchen",1
2701,"Rezept: Gewürzter Wolfskebab",1
2702,Lichtschmiedeblock,1
2712,"Kiste mit Lichtschmiedeblöcken",1
2713,"Kopf der alten Rußtatze",1
2715,,0
2719,"Kleiner Messingschlüssel",1
2720,"Schlammverschmierte Notiz",1
2721,"Heiliges Tuch",3
2722,Weingutschein,1
2723,"Flasche Pinot Noir",1
2724,Stoffanforderung,1
2725,"Die Grünen Hügel des Schlingendorntals - Seite 1",1
2728,"Die Grünen Hügel des Schlingendorntals - Seite 4",1
2730,"Die Grünen Hügel des Schlingendorntals - Seite 6",1
2732,"Die Grünen Hügel des Schlingendorntals - Seite 8",1
2734,"Die Grünen Hügel des Schlingendorntals - Seite 10",1
2735,"Die Grünen Hügel des Schlingendorntals - Seite 11",1
2738,"Die Grünen Hügel des Schlingendorntals - Seite 14",1
2740,"Die Grünen Hügel des Schlingendorntals - Seite 16",1
2742,"Die Grünen Hügel des Schlingendorntals - Seite 18",1
2744,"Die Grünen Hügel des Schlingendorntals - Seite 20",1
2745,"Die Grünen Hügel des Schlingendorntals - Seite 21",1
2748,"Die Grünen Hügel des Schlingendorntals - Seite 24",1
2749,"Die Grünen Hügel des Schlingendorntals - Seite 25",1
2750,"Die Grünen Hügel des Schlingendorntals - Seite 26",1
2751,"Die Grünen Hügel des Schlingendorntals - Seite 27",1
2754,"Angelaufenes Bastardschwert",1
2756,"Die Grünen Hügel des Schlingendorntals - Kapitel I",1
2757,"Die Grünen Hügel des Schlingendorntals - Kapitel II",1
2758,"Die Grünen Hügel des Schlingendorntals - Kapitel III",1
2759,"Die Grünen Hügel des Schlingendorntals - Kapitel IV",1
2760,"Thurmans Nähkästchen",1
2763,Anglermesser,0
2764,"Kleiner Dolch",0
2765,Jagdmesser,0
2766,"Flinkes Stilett",0
2770,Kupfererz,1
2771,Zinnerz,1
2772,Eisenerz,1
2773,"Gesprungener Kurzbogen",0
2774,"Rostbedeckte Donnerbüchse",0
2775,Silbererz,2
2776,Golderz,2
2777,"Schwächlicher Kurzbogen",0
2778,"Billige Donnerbüchse",0
2779,Tilloaträne,1
2780,"Leichter Jagdbogen",0
2781,"Schmutzige Donnerbüchse",0
2782,"Verschlissener Doppelbogen",0
2783,"Schäbige Donnerbüchse",0
2784,Bisamwurzel,1
2785,"Steifer Doppelbogen",0
2786,"Geölte Donnerbüchse",0
2787,Troggdolch,1
2788,Schwarzklauenbier,1
2794,"Ein altes Geschichtsbuch",1
2795,"Buch: Belastbarkeit von Eisen",1
2797,"Herz von Mokk",1
2798,Rethbanerz,1
2799,Gorillafangzahn,1
2800,"Schwarze Samtroben",3
2801,"Klinge von Hanna",4
2802,Loderflammenemblem,3
2805,Yetifellumhang,2
2806,"Päckchen für Sturmlanze",1
2807,Guillotinenaxt,3
2808,Flammenfackel,1
2815,Bogenklingenreißer,3
2816,Todessprecherszepter,3
2817,"Weiche Ledertunika",2
2818,"Gedehnte Lederbeinkleider",2
2819,Kreuzdolch,2
2820,"Schicke Stoppuhr",2
2821,"Zerstampfer der Mo'grosh",2
2822,"Zahnstocher der Mo'grosh",2
2823,"Büchsenöffner der Mo'grosh",2
2824,Hurrikan,4
2825,"Bogen der Sengpfeile",4
2828,"Nissas sterbliche Überreste",1
2829,"Gregors sterbliche Überreste",1
2830,"Thurmans sterbliche Überreste",1
2831,"Devlins sterbliche Überreste",1
2832,"Vernas Rezept für Westfalleintopf",1
2833,"Das Zauberbuch des Lichs",1
2834,Einbalsamierungssekret,1
2835,"Rauer Stein",1
2836,"Grober Stein",1
2837,"Thurmans Brief",1
2838,"Schwerer Stein",1
2839,"Ein Brief an Yvette",1
2840,Kupferbarren,1
2841,Bronzebarren,1
2842,Silberbarren,2
2843,"Schmutzige Knöchelknochen",1
2844,Kupferstreitkolben,1
2845,Kupferaxt,1
2846,Tirisfalkürbis,1
2847,Kupferkurzschwert,1
2848,"Bronzener Streitkolben",2
2849,"Bronzene Axt",2
2850,"Bronzenes Kurzschwert",2
2851,Kupferkettengürtel,1
2852,Kupferkettenhose,1
2853,Kupferarmschienen,1
2854,"Runenverzierte Kupferarmschienen",2
2855,"Eitrige Klaue",1
2856,Eisenspitze,1
2857,"Runenverzierter Kupfergürtel",2
2858,Schattenhundblut,1
2859,Finsterflossenschuppe,1
2862,"Rauer Wetzstein",1
2863,"Grober Wetzstein",1
2864,"Runenverzierte Kupferbrustplatte",2
2865,"Raue bronzene Gamaschen",2
2866,"Rauer bronzener Kürass",2
2867,"Raue bronzene Armschienen",2
2868,"Gemusterte bronzene Armschienen",2
2869,"Bronzene Brustplatte mit Versilberung",2
2870,"Leuchtende silberne Brustplatte",3
2871,"Schwerer Wetzstein",1
2872,"Heimtückisches Nachtweberspinnengift",1
2874,"Ein nie abgeschickter Brief",1
2875,"Scharlachroter Insignienring",1
2876,Nachtsaugerpelz,1
2877,Mitstreiterclaymore,3
2878,Hakenknochenaxt,3
2879,Antipodenrute,3
2880,"Schwacher Fluxus",1
2881,"Pläne: Runenverzierte Kupferbrustplatte",2
2882,"Pläne: Bronzene Schultern mit Versilberung",2
2883,"Pläne: Tödlicher Bronzepoignard",2
2885,"Dokumente des Scharlachroten Kreuzzugs",1
2886,Klippeneberrippchen,1
2888,"Eberrippchen in Biersauce",1
2889,"Rezept: Eberrippchen in Biersauce",1
2892,"Tödliches Gift",1
2893,"Tödliches Gift II",1
2894,Rhapsodiemalz,1
2898,Gebirgsjägerbrustharnisch,1
2899,Wendigohalsband,2
2900,Steinrundschild,1
2901,Spitzhacke,1
2902,Glaubensumhang,2
2903,"Daryls Jagdbogen",2
2904,"Daryls Jagdgewehr",2
2905,Ziegenfellumhang,1
2906,"Panzergamaschen von Dunkelhain",2
2907,"Zwergischer Baumhacker",2
2908,Dornenklinge,2
2909,"Rotes Wollkopftuch",1
2910,"Goldene Milizstiefel",2
2911,"Kellers Gurt",3
2912,"Klaue des Schattenbeschwörers",3
2913,"Seidenmantel von Gamn",2
2915,Taraneisbrecher,4
2916,Goldlöwenschild,2
2917,Gelassenheitsring,2
2920,"Heiliges Relikt",1
2921,,1
2922,"Geister Relikt",1
2924,Krokiliskenfleisch,1
2925,Krokiliskenhaut,1
2926,"Kopf von Bazil Thredd",1
2928,"Staub des Verfalls",0
2929,,1
2930,"Essenz des Schmerzes",0
2931,Jungfernleid,0
2932,,1
2933,"Siegel von Wrynn",3
2934,"Verdorbene Lederfetzen",1
2939,Krokiliskenträne,1
2940,"Blutige Bärentatze",0
2941,Knastschenkel,3
2942,Eisenschlagring,3
2943,"Auge von Paleth",2
2944,"Verfluchtes Auge von Paleth",2
2946,"Zerbrochener ausbalancierter Wurfdolch",1
2947,"Zerbrochenes kleines Wurfmesser",1
2949,Matrosenstiefel,2
2950,"Rute des Eiszapfens",2
2951,"Ring des Waldlandes",3
2953,"Umhang des Wachhauptmanns",2
2954,Nachtwachenpantalons,2
2955,"Hut des Ersten Maats",2
2956,"Bericht über die Bruderschaft der Defias",1
2957,Gesellenweste,2
2958,Gesellenhose,2
2959,Gesellenstiefel,1
2960,Gesellenhandschuhe,1
2961,Brandlederweste,2
2962,Brandlederbundhosen,2
2963,Brandlederstiefel,1
2964,Brandlederhandschuhe,1
2965,Kriegertunika,2
2966,Kriegerhose,2
2967,Kriegerstiefel,1
2968,Kriegerhandschuhe,1
2969,Zauberbinderweste,2
2970,Zauberbinderhose,2
2971,Zauberbinderstiefel,1
2972,Zauberbinderhandschuhe,1
2973,Jagdtunika,2
2974,Jagdhose,2
2975,Jagdstiefel,1
2976,Jagdhandschuhe,2
2977,Veteranenrüstung,2
2978,Veteranengamaschen,2
2979,Veteranenstiefel,1
2980,Veteranenhandschuhe,2
2981,Seherrobe,2
2982,Seherhose,2
2983,Seherstiefel,2
2984,Seherhandschuhe,2
2985,"Gravierte Lederbrustplatte",2
2986,"Gravierte Lederhose",2
2987,"Gravierte Lederstiefel",2
2988,"Gravierte Lederhandschuhe",2
2989,"Brünierte Tunika",2
2990,"Brünierte Gamaschen",2
2991,"Brünierte Stiefel",2
2992,"Brünierte Handschuhe",2
2996,Leinenstoffballen,1
2997,Wollstoffballen,1
2998,"Ein einfacher Kompass",1
2999,"Stahlrosts Werkzeuge",1
3000,Brutmutterknochenpanzer,2
3003,,1
3004,"Relikt des Todes",1
3005,,1
3008,Wendigofellumhang,1
3010,"Feiner Sand",0
3011,"Gefiederter Kopfputz",2
3012,"Rolle der Beweglichkeit",1
3013,"Rolle des Schutzes",1
3014,"Kampferprobte Axt",1
3016,"Gunthers Zauberbuch",1
3017,"Sevrens Befehle",1
3018,"Balg von Lupos",2
3019,Adligenrobe,2
3020,"Ausdauernde Kappe",3
3021,Waldläuferbogen,3
3022,"Bundhose der Blaukiemen",2
3023,"Großkalibrige Donnerbüchse",1
3024,"BKP 2700 \"Vollstrecker\"",1
3025,"BKP 42 \"Ultra\"",1
3026,"Verstärkter Bogen",1
3027,"Schwerer Doppelbogen",1
3030,Schneidenpfeil,1
3033,"Robustes Geschoss",1
3034,,2
3035,"Getränkter Kürbis",1
3036,"Schwerer Kurzbogen",2
3037,Peitschenholzdoppelbogen,2
3039,"Kurzer Eschenbogen",2
3040,"Vorderlader des Jägers",2
3041,"Donnerbüchse \"Magierauge\"",2
3042,"BKP \"Spatz\" Kleinkaliber",2
3045,"Züngelnde Schuppenstiefel",2
3047,"Züngelnde Schuppenhandschuhe",2
3048,"Züngelnde Schuppenbeinschützer",2
3049,"Züngelnde Schuppenbrustplatte",2
3053,"Humberts Brustharnisch",2
3055,Waldlederbrustharnisch,2
3056,Waldlederhose,2
3057,Waldlederstiefel,2
3058,Waldlederhandschuhe,2
3065,"Helle Stiefel",2
3066,"Helle Handschuhe",2
3067,"Helle Hose",2
3068,,2
3069,"Helle Robe",2
3070,Fähnrichumhang,1
3071,Schlagkriegsbeil,1
3072,"Glimmende Robe",2
3073,"Glimmende Hose",2
3074,"Glimmende Handschuhe",2
3075,Flammenauge,4
3076,"Glimmende Stiefel",2
3078,Nagaherzbohrer,3
3079,"Skorns Gewehr",2
3080,"Kerze des Heranlockens",1
3081,Netheredelstein,1
3082,"Dargols Schädel",1
3083,Restabilisationszahnrad,1
3084,"Gyromechanische Getriebeteile",1
3085,"Fass mit Schimmerstarkbier",1
3086,"Fässlein mit Schimmerstarkbier",1
3087,"Becher mit Schimmerstarkbier",1
3103,Eisklammhammer,2
3107,"Zerbrochenes wuchtiges Wurfmesser",1
3108,"Zerbrochener schwerer Wurfdolch",1
3110,Tunnelrattenohr,1
3111,"Zerbrochene kunstlose Wurfaxt",1
3117,"Hangflugs Tagebuch",1
3131,"Zerbrochene beschwerte Wurfaxt",1
3135,"Zerbrochene scharfe Wurfaxt",1
3137,"Zerbrochene tödliche Wurfaxt",1
3148,,0
3151,Belagerungsbrigadenweste,1
3152,Fahrerhandschuhe,1
3153,"Ölbefleckter Umhang",1
3154,Thelsamaraxt,2
3155,"Arznei des Arugal",1
3156,Nimmersattfessel,1
3157,Dunkelseelenfessel,1
3158,Brandbalgarmschienen,1
3160,Eisenplattenrundschild,2
3161,"Robe des Bewahrers",2
3162,"Schartige Rippe",1
3163,"Geschwärzter Schädel",1
3164,"Verfärbtes Worgherz",1
3165,"Quinns Trank",1
3166,Eisenherzkettenhemd,2
3167,"Dickes Spinnenhaar",0
3169,"Gesplitterter Bärenzahn",0
3170,"Großer Bärenzahn",0
3171,"Zerbrochener Eberhauer",0
3172,Ebergedärme,1
3173,Bärenfleisch,1
3174,Spinnensekret,1
3175,"Verdorbener Drachenbalg",0
3176,"Kleine Klaue",0
3177,"Winziger Fangzahn",0
3179,"Rissige Drachenhaut",0
3180,"Gesprenkelte Raptorschuppe",0
3181,"Teilweise verdautes Fleisch",0
3182,Spinnenseide,1
3183,"Räudige Klaue",1
3184,Hakendolch,2
3185,Akrobatenstab,2
3186,Wikingerschwert,2
3187,Opferkris,2
3188,Korallenclaymore,2
3189,Holzfällerbeil,1
3190,Haustecken,1
3191,"Gekrümmte Kriegsaxt",3
3192,"Kurzes Bastardschwert",2
3193,Eichenschlaghammer,2
3194,"Schwarze Bosheit",3
3195,"Barbarische Streitaxt",2
3196,"Kantiges Bastardschwert",2
3197,Steinfräserclaymore,2
3198,Beulenhammer,2
3199,Kampfschlächter,2
3200,Brandlederarmschienen,1
3201,Barbarenkriegsaxt,2
3202,Waldlederarmschienen,2
3203,"Handfester Dreiecksstreitkolben",3
3204,Tiefholzarmschienen,2
3205,"Gravierte Lederarmschienen",2
3206,Chevalierszweihänder,2
3207,Jagdarmschienen,1
3208,Zinkenhammer,2
3209,"Uraltes Kriegsschwert",2
3210,"Brutale Kriegsaxt",2
3211,"Brünierte Armschienen",2
3212,"Züngelnde Schuppenarmschienen",2
3213,Veteranenarmschienen,1
3214,Kriegerarmschienen,1
3216,"Warme Winterrobe",1
3217,Großknechtgürtel,2
3218,Lohenscheitfessel,1
3220,Blutwurst,1
3222,"Heimtückischer Dolch",2
3223,"Szepter der Frostmähnen",2
3224,"Silbergefütterte Armschienen",1
3225,"Blutbeflecktes Messer",1
3227,"Stab der Nachtheuler",2
